preço (R$),endereço,área (m2),quartos,vagas,bairro
550000.0,rua major freire,80,3,2,saude
589000.0,rua major freire,59,2,2,saude
619000.0,rua galeazzo alessi,89,3,1,saude
462000.0,avenida itaborai,59,2,1,saude
400000.0,rua jaci,68,2,1,saude
890000.0,rua professor sousa barros,81,1,2,saude
830000.0,rua dos democratas,138,4,2,saude
905000.0,rua guaira,101,3,2,saude
417000.0,rua doutor nogueira martins,62,2,1,saude
1300000.0,rua guiratinga,99,3,2,saude
790000.0,avenida itaborai,85,3,2,saude
990000.0,rua guaruja,147,3,3,saude
620000.0,rua caramuru,107,3,0,saude
1100000.0,rua jua,115,4,4,saude
1080000.0,rua dos democratas,139,4,2,saude
841000.0,avenida fagundes filho,74,2,1,saude
750000.0,avenida afonso mariano fagundes,97,4,3,saude
660000.0,rua ararapira,74,3,2,saude
779979.73,rua caramuru,85,3,2,saude
300000.0,rua doutor tomaz de lima,57,2,0,se
372494.39,rua glicerio,45,2,1,se
259900.0,rua tabatinguera,23,1,0,se
375000.0,rua glicerio,59,2,1,se
636000.0,rua glicerio,60,2,1,se
399900.0,rua glicerio,50,2,1,se
275000.0,rua glicerio,38,1,0,se
300000.0,rua glicerio,38,1,0,se
378823.82,rua glicerio,53,2,1,se
393000.0,rua glicerio,43,2,1,se
328000.0,rua glicerio,45,2,1,se
280000.0,rua da gloria,28,1,0,se
450000.0,rua glicerio,55,2,1,se
373000.0,rua glicerio,48,2,1,se
479000.0,rua glicerio,60,3,1,se
269000.0,rua tabatinguera,22,1,0,se
563799.0,rua glicerio,53,2,1,se
300000.0,rua glicerio,45,2,1,se
345000.0,rua glicerio,45,1,1,se
350000.0,rua da gloria,29,1,0,se
306769.02,rua glicerio,48,1,0,se
260000.0,rua dos estudantes,27,1,0,se
370000.0,rua oscar cintra gordinho,100,2,0,se
275000.0,rua tabatinguera,22,0,0,se
569999.0,rua tabatinguera,110,4,1,se
350000.0,rua conselheiro furtado,26,1,0,se
480000.0,praca almeida junior,120,3,0,se
460000.0,rua glicerio,55,2,1,se
300000.0,rua boa vista,250,0,0,se
390000.0,avenida rangel pestana,93,2,0,se
330000.0,rua senador feijo,70,2,0,se
450000.0,parque dom pedro ii,100,3,0,se
479000.0,rua antonio pais,105,3,0,se
241697.72,avenida rangel pestana,50,1,0,se
450000.0,rua frederico alvarenga,76,2,0,se
299000.0,rua santa luzia,57,1,0,se
300000.0,avenida rangel pestana,62,1,0,se
197811.17,praca doutor mario margarido,33,2,0,se
225000.0,rua hercules florence,44,1,0,se
260000.0,rua conde de sarzedas,64,1,0,se
425349.6,rua doutor falcao filho,48,1,0,se
250000.0,rua maua,59,1,0,se
350000.0,rua tabatinguera,72,1,0,se
251245.82,praca doutor mario margarido,45,1,0,se
195000.0,rua conde de sarzedas,42,1,0,se
299000.0,praca da bandeira,52,2,0,se
290000.0,rua sao francisco,53,2,0,se
295635.38,rua helena zerrener,47,1,1,se
300000.0,rua fernao sales,35,1,0,se
300000.0,praca doutor mario margarido,50,1,0,se
130000.0,rua oscar cintra gordinho,30,1,0,se
210000.0,rua conde de sarzedas,54,1,0,se
220000.0,praca doutor mario margarido,43,1,0,se
183446.03,rua tabatinguera,32,1,0,se
241259.98,rua helena zerrener,37,1,0,se
185000.0,rua oscar cintra gordinho,28,1,0,se
225757.62,praca ministro costa manso,39,1,0,se
160000.0,rua oscar cintra gordinho,40,1,0,se
203056.54,rua tabatinguera,23,1,0,se
286586.34,rua tabatinguera,40,2,1,se
155000.0,praca ministro costa manso,32,1,0,se
201054.07,rua joao de carvalho,25,1,0,se
264900.0,rua conselheiro furtado,28,1,0,se
280000.0,rua glicerio,55,1,0,se
290000.0,rua glicerio,40,1,0,se
190800.0,rua dos estudantes,45,1,1,se
320000.0,rua dos estudantes,50,2,1,se
262318.72,rua das carmelitas,50,1,0,se
250000.0,rua das carmelitas,39,1,0,se
260000.0,praca doutor mario margarido,38,1,0,se
297702.0,rua oscar cintra gordinho,52,2,0,se
270000.0,rua oscar cintra gordinho,50,1,0,se
213000.0,rua conselheiro furtado,30,1,0,se
280000.0,rua frederico alvarenga,58,2,0,se
236000.0,rua glicerio,58,1,0,se
254000.0,avenida rangel pestana,59,1,0,se
160000.0,rua maua,33,1,0,se
265000.0,rua fernao sales,53,1,0,se
150000.0,rua oscar cintra gordinho,30,1,0,se
340000.0,rua tabatinguera,37,2,1,se
435000.0,rua tabatinguera,60,2,1,se
211500.0,rua tabatinguera,26,0,0,se
290000.0,rua dos estudantes,34,0,1,se
270000.0,rua oscar cintra gordinho,55,2,0,se
350000.0,rua conselheiro furtado,25,0,0,se
280000.0,rua dos estudantes,45,1,1,se
150000.0,rua helena zerrener,50,1,0,se
330000.0,rua glicerio,47,2,1,se
161000.0,rua helena zerrener,40,1,0,se
280000.0,rua riachuelo,95,3,0,se
215000.0,rua dos estudantes,27,1,0,se
220000.0,rua dos estudantes,46,1,0,se
175000.0,praca doutor mario margarido,33,1,0,se
145000.0,praca ministro costa manso,28,1,0,se
160000.0,rua helena zerrener,44,1,0,se
158000.0,rua helena zerrener,32,1,0,se
150000.0,rua oscar cintra gordinho,48,1,0,se
154900.0,praca doutor mario margarido,34,0,0,se
400000.0,rua vinte e cinco de marco,120,3,0,se
475000.0,rua olivia guedes penteado,62,2,1,socorro
589000.0,rua marcilio dias,67,2,1,socorro
510000.0,rua marcilio dias,54,2,1,socorro
623722.44,rua marcilio dias,66,2,1,socorro
572000.0,rua marcilio dias,66,2,1,socorro
365041.03,avenida do rio bonito,52,2,1,socorro
325000.0,avenida engenheiro jose salles,75,3,1,socorro
350000.0,avenida engenheiro jose salles,80,3,1,socorro
276000.0,rua waldemar gomes lingoanoti,49,2,1,socorro
389000.0,rua jose rafaeli,85,3,1,socorro
315000.0,rua andre de leao,54,2,1,socorro
315000.0,rua andre de leao,52,2,1,socorro
298000.0,rua andre de leao,52,2,1,socorro
310000.0,rua doutor mauro paes de almeida,50,2,1,socorro
322380.0,avenida do rio bonito,51,2,1,socorro
290000.0,rua waldemar gomes lingoanoti,51,2,1,socorro
300000.0,rua andre de leao,52,2,1,socorro
320000.0,avenida do rio bonito,52,2,1,socorro
345000.0,rua jose rafaeli,72,3,1,socorro
350000.0,avenida do rio bonito,55,2,1,socorro
299000.0,rua andre de leao,52,2,1,socorro
445421.26,avenida engenheiro jose salles,72,3,1,socorro
280000.0,rua waldemar gomes lingoanoti,52,2,1,socorro
360000.0,avenida joao de barros,51,2,1,socorro
1380000.0,rua havai,135,3,3,sumare
1070000.0,rua dos caetes,122,3,2,sumare
1380000.0,rua cayowaa,89,3,2,sumare
735000.0,rua cajaiba,85,2,1,sumare
1064200.0,rua urbanizadora,120,3,2,sumare
767000.0,rua cajaiba,112,3,1,sumare
1200000.0,rua cayowaa,180,3,3,sumare
890000.0,rua apinajes,113,3,2,sumare
390000.0,rua piracuama,42,1,0,sumare
878000.0,rua cotoxo,93,3,2,sumare
1920000.0,rua doutor paulo vieira,127,3,4,sumare
520000.0,rua padre agostinho mendicute,69,2,1,sumare
827000.0,rua apinajes,80,3,1,sumare
536000.0,rua aimbere,38,1,1,sumare
815000.0,avenida pompeia,56,2,1,sumare
790000.0,rua theodor herzi,79,2,1,sumare
2560000.0,rua capital federal,283,4,6,sumare
949000.0,rua cotoxo,93,3,2,sumare
650000.0,rua bruxelas,71,2,1,sumare
868809.28,rua salto grande,84,3,2,sumare
1870000.0,rua cotoxo,116,2,2,sumare
2500000.0,rua cayowaa,156,2,3,sumare
900000.0,avenida doutor arnaldo,91,1,2,sumare
1516500.0,rua tucuna,140,2,2,sumare
399000.0,rua paris,32,1,1,sumare
1118000.0,rua andre dreyfus,105,2,1,sumare
840000.0,rua jose augusto penteado,58,1,1,sumare
530000.0,rua cajaiba,45,1,1,sumare
1134000.0,rua paris,117,3,2,sumare
1100000.0,rua cayowaa,120,3,1,sumare
3000000.0,rua paracue,214,4,4,sumare
480000.0,rua paris,29,1,1,sumare
1086000.0,rua apinajes,110,3,3,sumare
990000.0,rua paris,105,3,2,sumare
680000.0,rua ministro gastao mesquita,67,2,2,sumare
2200000.0,rua cajaiba,260,4,4,sumare
2190000.0,rua capital federal,210,3,3,sumare
1154000.0,rua paris,126,3,2,sumare
4600000.0,rua havai,380,4,6,sumare
2323677.46,rua urbanizadora,230,3,3,sumare
750000.0,rua francisco bayardo,72,3,1,sumare
3200000.0,rua paracue,215,3,4,sumare
700000.0,rua ministro gastao mesquita,84,3,1,sumare
1010000.0,rua apinajes,110,3,3,sumare
540000.0,rua tucuna,50,2,2,sumare
690000.0,rua salto grande,71,2,1,sumare
1480000.0,rua urbanizadora,153,4,2,sumare
1169000.0,rua cayowaa,106,3,1,sumare
1100000.0,rua caraibas,117,4,2,sumare
889500.0,rua andre dreyfus,105,3,1,sumare
500000.0,rua cajaiba,50,1,1,sumare
1000000.0,rua caraibas,115,3,2,sumare
1200000.0,rua paris,106,3,2,sumare
1690000.0,rua apinajes,174,3,2,sumare
800000.0,rua apinajes,83,2,1,sumare
470000.0,rua sebastiao cortes,44,1,1,sumare
745000.0,rua apinajes,95,3,2,sumare
1994700.0,rua cayowaa,122,3,3,sumare
500000.0,rua cayowaa,43,2,1,sumare
530000.0,rua cayowaa,52,1,1,sumare
520000.0,rua doutor paulo vieira,47,1,0,sumare
610000.0,rua cayowaa,78,2,1,sumare
870000.0,rua vargem do cedro,101,3,2,sumare
610000.0,rua cayowaa,52,1,1,sumare
875000.0,rua cayowaa,100,3,1,sumare
1200000.0,rua dos caetes,119,3,2,sumare
850000.0,rua cayowaa,100,3,1,sumare
960000.0,rua vargem do cedro,104,3,2,sumare
795000.0,avenida professor alfonso bovero,118,3,1,sumare
880000.0,rua aimbere,96,3,1,sumare
715000.0,rua piracuama,110,3,0,sumare
2150000.0,rua beatriz galvao,177,4,4,sumare
570000.0,rua havai,64,2,0,sumare
2300000.0,rua capital federal,283,4,5,sumare
362000.0,rua campevas,38,1,1,sumare
732861.67,rua apinajes,97,2,0,sumare
1437000.0,rua dos caetes,140,2,1,sumare
490000.0,rua aimbere,58,2,1,sumare
850000.0,rua ministro godoi,95,2,2,sumare
500000.0,rua iperoig,70,2,0,sumare
650000.0,avenida professor alfonso bovero,125,3,0,sumare
580000.0,rua cayowaa,69,2,1,sumare
780000.0,rua cajaiba,80,2,2,sumare
1100000.0,rua paris,89,3,2,sumare
901000.0,rua paris,69,2,1,sumare
699000.0,rua francisco bayardo,71,3,2,sumare
2900000.0,praca irmaos karmann,295,4,2,sumare
1445000.0,rua cayowaa,170,4,3,sumare
800000.0,rua cajaiba,130,3,1,sumare
650000.0,rua campevas,42,1,1,sumare
590000.0,rua bruxelas,65,2,1,sumare
850000.0,rua aimbere,85,2,1,sumare
750000.0,rua francisco bayardo,72,3,2,sumare
409000.0,rua sebastiao cortes,40,1,1,sumare
615000.0,rua cayowaa,78,2,1,sumare
850000.0,rua salto grande,84,3,2,sumare
499000.0,avenida professor alfonso bovero,87,2,0,sumare
630000.0,rua ministro gastao mesquita,66,2,1,sumare
640000.0,avenida pompeia,66,2,1,sumare
560000.0,avenida pompeia,65,2,1,sumare
800000.0,rua bruxelas,70,2,1,sumare
530000.0,rua bruxelas,63,2,1,sumare
1470000.0,rua bernardo da veiga,182,3,3,sumare
396000.0,rua sebastiao cortes,40,1,1,sumare
1755000.0,rua bernardo da veiga,182,4,3,sumare
850000.0,rua cayowaa,105,3,1,sumare
530000.0,avenida celso garcia,79,3,1,tatuape
638300.0,rua teixeira de melo,72,3,2,tatuape
660000.0,avenida celso garcia,80,3,1,tatuape
830000.0,rua emilio mallet,93,3,2,tatuape
510000.0,rua teixeira de melo,64,3,1,tatuape
605000.0,rua duarte de carvalho,63,2,1,tatuape
679054.55,rua cantagalo,88,2,2,tatuape
910000.0,rua cantagalo,93,2,2,tatuape
636000.0,rua ivai,59,2,1,tatuape
730000.0,rua melo peixoto,63,2,1,tatuape
999000.0,rua serra de braganca,89,3,2,tatuape
500000.0,rua santa catarina,60,2,1,tatuape
890000.0,rua andre vidal,88,2,2,tatuape
6300000.0,rua santa catarina,72,3,2,tatuape
585000.0,rua santa catarina,60,2,1,tatuape
577900.0,rua emilia marengo,74,3,1,tatuape
690000.0,rua jose tavares de siqueira,67,2,1,tatuape
1350000.0,rua cantagalo,133,3,3,tatuape
580000.0,estrada velha da penha,94,3,2,tatuape
695000.0,rua jose tavares de siqueira,67,2,1,tatuape
1250000.0,rua jose tavares de siqueira,102,2,2,tatuape
580000.0,rua melo peixoto,63,2,1,tatuape
585110.0,rua tuiuti,64,2,1,tatuape
1260000.0,rua vitorio ramalho,107,3,2,tatuape
745000.0,rua diamante preto,95,3,3,tatuape
1800000.0,rua ulisses cruz,162,3,3,tatuape
600000.0,rua duarte de carvalho,61,2,1,tatuape
850000.0,rua pedro bellegarde,100,3,2,tatuape
805000.0,rua ivai,92,2,2,tatuape
436349.12,rua filipe camarao,64,2,1,tatuape
1300000.0,rua vitorio ramalho,155,3,3,tatuape
890000.0,rua almirante calheiros,103,3,3,tatuape
1600000.0,rua coronel carlos oliva,127,3,2,tatuape
570000.0,rua adelino de almeida castilho,68,2,1,tatuape
370000.0,rua baguari,50,2,1,tatuape
595000.0,rua melo peixoto,63,2,2,tatuape
1150000.0,rua emilio mallet,123,3,2,tatuape
300000.0,avenida condessa elisabeth de robiano,55,2,1,tatuape
370000.0,rua ulisses cruz,61,2,1,tatuape
550000.0,rua ivai,87,3,2,tatuape
1150000.0,praca louveira,122,3,2,tatuape
550000.0,rua santa catarina,63,3,1,tatuape
598000.0,rua santa catarina,72,3,1,tatuape
2350000.0,rua torrinha,165,3,4,tatuape
1500000.0,praca barao de itaqui,133,1,2,tatuape
420000.0,rua serra de braganca,35,1,1,tatuape
1100000.0,rua cantagalo,120,3,2,tatuape
445000.0,rua retiro,69,3,1,tatuape
1000000.0,rua serra de braganca,125,3,3,tatuape
1300000.0,rua tijuco preto,138,3,3,tatuape
620000.0,praca santa terezinha,68,3,1,tatuape
350000.0,rua arnaldo cintra,50,2,1,tatuape
1499000.0,rua pedro bellegarde,171,2,3,tatuape
900000.0,rua angelo ricchiutti,90,3,2,tatuape
3000000.0,rua azevedo soares,225,3,4,tatuape
1200000.0,rua teixeira de melo,180,3,2,tatuape
1430000.0,rua serra de botucatu,170,4,3,tatuape
580000.0,rua santa catarina,72,3,1,tatuape
550000.0,rua santa catarina,63,2,1,tatuape
1300000.0,rua santa gertrudes,148,4,4,tatuape
730000.0,avenida celso garcia,77,2,2,tatuape
1100000.0,rua aguapei,185,4,2,tatuape
810000.0,rua pedro bellegarde,97,3,2,tatuape
960000.0,rua antonio de barros,176,4,2,tatuape
396000.0,rua arnaldo cintra,49,2,1,tatuape
630000.0,rua pitangui,72,3,1,tatuape
2197464.2,rua professor pedreira de freitas,330,4,4,tatuape
645000.0,rua serra de braganca,66,3,1,tatuape
375000.0,avenida condessa elisabeth de robiano,63,3,2,tatuape
1500000.0,rua emilio mallet,151,3,3,tatuape
1050000.0,rua cantagalo,124,3,3,tatuape
640000.0,rua teixeira de melo,68,3,1,tatuape
800000.0,rua azevedo soares,139,3,3,tatuape
1500000.0,rua serra de botucatu,170,3,3,tatuape
650000.0,rua vilela,72,3,1,tatuape
650000.0,rua henrique sertorio,62,1,2,tatuape
596000.0,rua henrique sertorio,140,2,2,tatuape
680000.0,rua teixeira de melo,77,3,2,tatuape
910000.0,rua andre vidal,88,2,2,tatuape
540700.5,rua pitangui,75,3,1,tatuape
510000.0,rua retiro,39,1,1,tatuape
650000.0,rua serra de botucatu,78,3,2,tatuape
1802480.25,rua professor pedreira de freitas,128,3,3,tatuape
715000.0,rua maria otilia,74,3,2,tatuape
1055000.0,rua serra de braganca,90,3,2,tatuape
380000.0,rua ulisses cruz,60,2,1,tatuape
430693.78,rua andre vidal,55,2,1,tatuape
980000.0,rua serra de braganca,134,2,2,tatuape
430000.0,rua tuiuti,69,3,1,tatuape
900000.0,rua coronel sousa reis,110,3,2,tatuape
950000.0,rua emilio mallet,167,4,3,tatuape
520000.0,rua serra do japi,62,2,1,tatuape
390000.0,rua henrique sertorio,35,1,1,tatuape
526698.4,rua azevedo soares,83,3,2,tatuape
350000.0,rua arnaldo cintra,49,2,1,tatuape
630000.0,rua euclides pacheco,89,3,2,tatuape
345000.0,rua ulisses cruz,60,2,1,tatuape
650000.0,rua serra do japi,72,3,2,tatuape
884000.0,rua ivai,92,3,2,tatuape
1065000.0,rua martins pena,100,3,2,tatuape
484000.0,rua serra de braganca,35,1,1,tatuape
610000.0,rua vilela,69,2,1,tatuape
428000.0,estrada velha da penha,67,2,1,tatuape
800000.0,rua serra do japi,96,3,2,tatuape
1140000.0,rua serra de braganca,89,2,2,tatuape
632779.0,praca santa terezinha,70,3,1,tatuape
1100000.0,rua apucarana,140,3,2,tatuape
290000.0,rua arnaldo cintra,48,2,1,tatuape
780000.0,rua vilela,92,2,2,tatuape
630000.0,rua francisco marengo,82,3,1,tatuape
630000.0,avenida celso garcia,78,2,1,tatuape
320000.0,rua arnaldo cintra,49,2,1,tatuape
468000.0,rua serra de braganca,36,1,1,tatuape
2000000.0,rua itapeti,255,4,5,tatuape
586000.0,rua duarte de carvalho,62,2,1,tatuape
470000.0,rua pitangui,64,2,1,tatuape
366971.32,rua tiquara,53,1,0,tatuape
880702.41,rua aguapei,115,3,2,tatuape
595000.0,avenida celso garcia,80,3,1,tatuape
545035.73,rua santa catarina,72,2,1,tatuape
742000.0,rua monte serrat,132,3,2,tatuape
600000.0,rua tuiuti,78,3,1,tatuape
540000.0,rua serra de braganca,50,1,1,tatuape
1350000.0,rua azevedo soares,500,2,4,tatuape
720000.0,rua serra de botucatu,78,3,2,tatuape
925000.0,rua andre vidal,88,2,2,tatuape
580000.0,avenida celso garcia,78,3,2,tatuape
310000.0,rua iguare,55,2,1,tatuape
980000.0,rua antonio de barros,160,4,3,tatuape
1170000.0,praca louveira,122,2,2,tatuape
510000.0,avenida celso garcia,80,3,1,tatuape
400000.0,rua arnaldo cintra,67,3,1,tatuape
440000.0,rua arnaldo cintra,75,3,1,tatuape
1200000.0,rua serra de braganca,89,2,2,tatuape
1145000.0,rua santa virginia,120,3,2,tatuape
426000.0,rua pedro bellegarde,58,2,1,tatuape
1025000.0,rua serra de braganca,90,3,2,tatuape
614800.0,rua tenente gelas,89,3,2,tatuape
567000.0,rua monte serrat,75,3,2,tatuape
915000.0,avenida celso garcia,102,2,2,tatuape
1760000.0,rua vitorio ramalho,160,3,3,tatuape
326034.05,rua retiro,46,2,1,tatuape
420000.0,estrada velha da penha,62,3,1,tatuape
374262.71,avenida celso garcia,68,3,1,tatuape
692000.0,rua tuiuti,82,3,1,tatuape
525000.0,praca barao de itaqui,45,1,1,tatuape
375000.0,rua sargento osvaldo,50,2,1,tatuape
1155610.14,rua jose tavares de siqueira,102,2,2,tatuape
390000.0,rua filipe camarao,60,2,1,tatuape
330000.0,rua arnaldo cintra,53,2,1,tatuape
438500.0,rua francisco marengo,53,2,1,tatuape
685000.0,rua teixeira de melo,77,3,2,tatuape
700000.0,rua serra de braganca,72,3,2,tatuape
352254.66,rua melo peixoto,50,2,1,tatuape
1600000.0,rua sao felipe,153,3,2,tatuape
310000.0,rua retiro,49,2,1,tatuape
590000.0,rua melo peixoto,63,2,1,tatuape
650000.0,praca barao de itaqui,60,2,1,tatuape
1380000.0,rua santa gertrudes,150,3,4,tatuape
430000.0,rua arnaldo cintra,62,3,1,tatuape
630000.0,rua vilela,74,3,1,tatuape
700000.0,rua serra do japi,73,3,1,tatuape
1100000.0,rua serra de braganca,126,3,3,tatuape
750000.0,rua euclides pacheco,84,3,2,tatuape
2150000.0,rua azevedo soares,150,3,3,tatuape
1727735.1,rua aguapei,233,4,3,tatuape
950000.0,rua duarte de carvalho,190,3,2,tatuape
1500000.0,rua euclides pacheco,250,4,3,tatuape
415000.0,rua arnaldo cintra,48,2,1,tatuape
385000.0,rua ulisses cruz,64,2,1,tatuape
630000.0,rua jose tavares de siqueira,67,1,1,tatuape
426000.0,avenida celso garcia,64,3,1,tatuape
666947.6,rua icarai,100,3,1,tatuape
980000.0,rua azevedo soares,127,4,4,tatuape
620000.0,rua maria otilia,74,3,2,tatuape
320000.0,estrada velha da penha,62,3,1,tatuape
465500.0,rua filipe camarao,49,1,1,tatuape
1400000.0,rua professor pedreira de freitas,185,4,4,tatuape
380000.0,rua sargento osvaldo,52,2,1,tatuape
1150000.0,rua serra de braganca,113,3,3,tatuape
425000.0,estrada velha da penha,67,2,1,tatuape
1690000.0,rua itapeti,215,4,4,tatuape
325000.0,estrada velha da penha,62,3,1,tatuape
368000.0,rua ivai,70,2,1,tatuape
430000.0,rua visconde de itaborai,68,2,1,tatuape
635000.0,rua itapura,94,3,2,tatuape
1272000.0,rua henrique sertorio,130,2,2,tatuape
850000.0,rua coronel gustavo santiago,87,3,2,tatuape
900000.0,rua azevedo soares,150,3,3,tatuape
480000.0,rua adelino de almeida castilho,68,2,1,tatuape
987923.48,rua padre antonio de sa,127,3,2,tatuape
538000.0,rua adelino de almeida castilho,68,2,1,tatuape
530000.0,rua vilela,63,3,1,tatuape
470000.0,rua ulisses cruz,66,2,1,tatuape
772500.0,avenida celso garcia,129,4,1,tatuape
650000.0,rua serra do japi,88,3,2,tatuape
405000.0,rua serra de braganca,35,1,1,tatuape
820000.0,rua cantagalo,92,3,2,tatuape
366722.4,rua margarida de lima,54,2,1,tatuape
494088.1,rua serra do japi,54,2,1,tatuape
800000.0,rua cantagalo,93,3,2,tatuape
899900.0,rua cantagalo,114,3,3,tatuape
485000.0,rua retiro,69,3,1,tatuape
850000.0,rua santa gertrudes,82,3,2,tatuape
780000.0,praca santa terezinha,67,3,1,tatuape
699000.0,rua filipe camarao,74,2,1,tatuape
698000.0,rua padre diogo nunes,98,3,1,tatuape
450000.0,rua jacirendi,67,3,1,tatuape
750000.0,rua itapura,95,3,2,tatuape
770000.0,rua vilela,92,3,2,tatuape
859000.0,rua azevedo soares,147,3,2,tatuape
639000.0,rua serra de braganca,72,2,2,tatuape
590000.0,rua padre estevao pernet,80,3,2,tatuape
747000.0,rua euclides pacheco,127,3,2,tatuape
413000.0,rua honorio maia,62,3,1,tatuape
650000.0,rua urumajo,120,3,1,tatuape
480000.0,rua emilio mallet,74,2,1,tatuape
480000.0,praca santa terezinha,70,3,1,tatuape
620000.0,rua tuiuti,104,3,1,tatuape
450000.0,rua jose tavares de siqueira,82,3,0,tatuape
480000.0,rua filipe camarao,67,2,1,tatuape
689000.0,avenida celso garcia,100,2,0,tatuape
700000.0,rua azevedo soares,90,3,2,tatuape
370000.0,rua sao jorge,60,2,1,tatuape
450000.0,avenida celso garcia,115,3,1,tatuape
900000.0,rua teixeira de melo,175,3,2,tatuape
330000.0,estrada velha da penha,64,3,1,tatuape
450000.0,rua emilia marengo,78,2,0,tatuape
805000.0,rua diamante preto,96,2,3,tatuape
650000.0,rua visconde de itaborai,90,3,2,tatuape
1500000.0,rua azevedo soares,360,4,5,tatuape
277000.0,rua santa maria,60,2,0,tatuape
399000.0,rua azevedo soares,70,2,0,tatuape
595000.0,rua melo peixoto,100,2,1,tatuape
365000.0,avenida celso garcia,43,1,1,tatuape
450000.0,rua tuiuti,68,3,1,tatuape
360000.0,rua sargento osvaldo,51,2,1,tatuape
600000.0,rua emilia marengo,74,3,1,tatuape
425000.0,rua francisco marengo,70,2,1,tatuape
370000.0,rua icarai,100,2,1,tatuape
328000.0,rua caetano de campos,50,2,1,tatuape
550000.0,rua tenente gelas,80,3,2,tatuape
395000.0,rua filipe camarao,63,2,1,tatuape
390000.0,rua santa virginia,92,4,0,tatuape
380000.0,avenida celso garcia,71,2,0,tatuape
480000.0,rua tenente gelas,90,3,2,tatuape
350000.0,rua filipe camarao,60,2,1,tatuape
932800.0,rua itapeti,137,3,4,tatuape
415000.0,rua francisco marengo,47,2,1,tatuape
325000.0,estrada velha da penha,63,3,1,tatuape
535000.0,rua urumajo,100,3,1,tatuape
410000.0,rua arnaldo cintra,69,3,1,tatuape
260000.0,rua tiquara,53,1,0,tatuape
960000.0,rua cantagalo,169,4,2,tatuape
390000.0,avenida celso garcia,68,2,1,tatuape
700000.0,rua martins pena,90,3,1,tatuape
1985000.0,rua cambembe,209,3,2,tatuape
1200000.0,rua serra do japi,160,3,3,tatuape
480000.0,rua santa virginia,60,2,0,tatuape
470000.0,rua retiro,65,2,1,tatuape
1750000.0,rua itapeti,220,4,5,tatuape
1200000.0,rua maria otilia,202,3,3,tatuape
744700.0,rua serra de braganca,72,3,2,tatuape
850000.0,rua ivai,92,3,2,tatuape
850000.0,praca santa terezinha,126,3,1,tatuape
312700.0,rua retiro,45,2,1,tatuape
290000.0,rua santa maria,56,2,0,tatuape
852000.0,praca santa terezinha,130,3,1,tatuape
490000.0,rua emilio mallet,93,3,2,tatuape
465000.0,rua pedro bellegarde,50,2,2,tatuape
580000.0,rua serra de jurea,87,3,1,tatuape
610000.0,avenida celso garcia,67,2,1,tatuape
385000.0,rua henrique sertorio,34,1,0,tatuape
2300000.0,rua torrinha,165,3,4,tatuape
395246.31,rua arnaldo cintra,63,3,1,tatuape
850000.0,rua serra de jurea,100,3,2,tatuape
330000.0,rua santa maria,80,2,0,tatuape
360000.0,rua sao jorge,90,3,0,tatuape
359000.0,rua tuiuti,57,2,1,tatuape
1270000.0,rua serra de botucatu,148,3,3,tatuape
530000.0,rua serra do japi,65,2,1,tatuape
314000.0,avenida condessa elisabeth de robiano,55,2,1,tatuape
640000.0,rua apucarana,74,3,2,tatuape
823711.39,rua icarai,96,3,2,tatuape
290000.0,avenida condessa elisabeth de robiano,54,1,1,tatuape
511450.71,rua emilia marengo,80,2,1,tatuape
383428.06,rua serra de braganca,70,2,1,tatuape
815235.38,avenida celso garcia,100,3,2,tatuape
330000.0,rua sao jorge,90,2,0,tatuape
380000.0,avenida celso garcia,100,3,0,tatuape
350000.0,rua arnaldo cintra,48,2,1,tatuape
1100000.0,rua antonio de barros,160,4,2,tatuape
560000.0,rua icarai,96,3,1,tatuape
550000.0,rua monte serrat,75,3,2,tatuape
280000.0,avenida condessa elisabeth de robiano,54,2,1,tatuape
232000.0,rua henrique sertorio,24,1,0,tatuape
522176.48,rua jacirendi,65,2,1,tatuape
345000.0,rua sao jorge,71,3,0,tatuape
450000.0,rua emilio mallet,70,2,1,tatuape
800000.0,rua pedro bellegarde,96,3,2,tatuape
315000.0,avenida condessa elisabeth de robiano,54,2,1,tatuape
2750000.0,rua itapeti,360,4,5,tatuape
430000.0,avenida celso garcia,73,3,2,tatuape
350000.0,rua iguare,50,2,1,tatuape
330000.0,rua arnaldo cintra,48,2,1,tatuape
355000.0,avenida condessa elisabeth de robiano,63,3,1,tatuape
1350000.0,rua itapura,166,4,3,tatuape
1500000.0,rua professor pedreira de freitas,346,4,4,tatuape
315880.0,rua retiro,45,2,1,tatuape
850000.0,rua teixeira de melo,108,3,2,tatuape
500000.0,rua padre estevao pernet,78,2,2,tatuape
1200000.0,rua serra de botucatu,148,3,3,tatuape
1250000.0,rua serra de botucatu,147,3,3,tatuape
350000.0,rua serra de braganca,83,2,0,tatuape
650000.0,rua azevedo soares,86,3,2,tatuape
560000.0,rua santa catarina,61,3,1,tatuape
235000.0,rua uparoba,55,2,1,tatuape
486000.0,rua ivai,59,2,1,tatuape
1300000.0,rua emilio mallet,130,3,2,tatuape
860000.0,rua diamante preto,100,3,3,tatuape
300000.0,rua santa virginia,60,2,0,tatuape
395000.0,rua santa virginia,75,2,0,tatuape
670000.0,rua vilela,73,3,1,tatuape
355000.0,rua caetano de campos,50,2,2,tatuape
352000.0,rua simas pimenta,107,3,1,tatuape
300000.0,rua iguare,50,2,1,tatuape
